"Node","Matches"
"108:IF","[]"
"PMULTs.sa198.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa198.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa198.a[12:0]', 10, 0)]"
"PMULTs.sa226.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa226.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa226.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa226.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa226.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa226.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa226.ax5[12:0]', 12, 0)]"
"PMULTs.sa9.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa9.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa9.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa9.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa9.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa9.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa9.ax5[12:0]', 12, 0)]"
"PMULTs.sa143.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa143.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa143.a[12:0]', 10, 0)]"
"PMULTs.sa123.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa123.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa123.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa123.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa123.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa123.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa123.ax5[12:0]', 12, 0)]"
"PMULTs.sa121.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa121.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa121.a[12:0]', 10, 0)]"
"PMULTs.sa147.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa147.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa147.a[12:0]', 11, 0)]"
"PMULTs.sa79.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa79.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa79.a[12:0]', 11, 0)]"
"PMULTs.sa150.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa150.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa150.a[12:0]', 11, 0)]"
"PMULTs.sa137.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa48.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa48.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa48.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa48.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa48.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa48.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa48.ax5[12:0]', 12, 0)]"
"PMULTs.sa244.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa244.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa244.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa244.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa244.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa105.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa105.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa105.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa105.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa105.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa184.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa184.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa184.a[12:0]', 10, 0)]"
"PMULTs.sa196.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa196.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa196.a[12:0]', 10, 0)]"
"PMULTs.sa235.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa235.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa235.a[12:0]', 10, 0)]"
"PMULTs.sa99.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa99.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa99.a[12:0]', 10, 0)]"
"PMULTs.sa122.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa122.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa122.a[12:0]', 11, 0)]"
"PMULTs.sa4.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa4.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa4.a[12:0]', 10, 0)]"
"PMULTs.sa255.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa255.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa255.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa255.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa255.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa255.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa255.ax5[12:0]', 12, 0)]"
"PMULTs.sa19.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa19.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa19.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa19.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa19.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa29.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa29.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa29.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa29.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa29.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa152.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa152.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa152.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa152.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa152.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa70.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa70.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa70.a[12:0]', 11, 0)]"
"PMULTs.sa171.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa171.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa171.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa171.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa171.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa171.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa171.ax5[12:0]', 12, 0)]"
"PMULTs.sa144.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa144.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa144.a[12:0]', 11, 0)]"
"PMULTs.sa115.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa115.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa115.a[12:0]', 10, 0)]"
"193:AS
counter_finish = counter >= 9'd255;","[('poly_mul256_parallel_in2_bench.uut.counter_finish', 0, 0), ('poly_mul256_parallel_in2_bench.uut.counter[8:0]', 8, 0)]"
"PMULTs.sa171.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa171.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa171.a[12:0]', 11, 0)]"
"PMULTs.sa62.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa62.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa62.a[12:0]', 11, 0)]"
"PMULTs.sa178.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa178.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa178.a[12:0]', 11, 0)]"
"PMULTs.sa211.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa211.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa211.a[12:0]', 10, 0)]"
"PMULTs.sa122.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa122.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa122.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa122.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa122.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa122.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa122.ax5[12:0]', 12, 0)]"
"PMULTs.sa163.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa163.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa163.a[12:0]', 10, 0)]"
"PMULTs.sa52.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa52.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa52.a[12:0]', 11, 0)]"
"PLC.688:BL","[]"
"PMULTs.sa50.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa50.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa50.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa50.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa50.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa50.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa50.ax5[12:0]', 12, 0)]"
"PMULTs.sa146.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa146.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa146.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa146.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa146.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa146.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa146.ax5[12:0]', 12, 0)]"
"PMULTs.sa219.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa219.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa219.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa219.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa219.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa135.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa135.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa135.a[12:0]', 10, 0)]"
"PMULTs.sa239.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa239.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa239.a[12:0]', 11, 0)]"
"PMULTs.sa90.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa90.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa90.a[12:0]', 10, 0)]"
"PMULTs.sa203.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa203.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa203.a[12:0]', 10, 0)]"
"PMULTs.sa216.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa216.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa216.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa216.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa216.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa179.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa179.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa179.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa179.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa179.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa179.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa179.ax5[12:0]', 12, 0)]"
"264:NS
nextstate <= 5;","[('poly_mul256_parallel_in2_bench.uut.nextstate[3:0]', 3, 0)]"
"PMULTs.sa118.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa118.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa118.a[12:0]', 11, 0)]"
"174:IF","[]"
"PMULTs.sa13.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa13.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa13.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa13.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa13.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa147.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa147.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa147.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa147.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa147.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa154.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa154.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa154.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa154.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa154.a_mul_s[12:0]', 12, 0)]"
"82:IF","[]"
"PMULTs.sa74.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa74.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa74.a[12:0]', 11, 0)]"
"254:CA","[]"
"PMULTs.sa210.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa210.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa210.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa210.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa210.a_mul_s[12:0]', 12, 0)]"
"242:AL","[]"
"PMULTs.sa53.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa53.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa53.a[12:0]', 11, 0)]"
"PMULTs.sa92.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa92.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa92.a[12:0]', 11, 0)]"
"PMULTs.sa95.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa95.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa95.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa95.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa95.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa115.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa115.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa115.a[12:0]', 11, 0)]"
"PMULTs.sa118.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa118.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa118.a[12:0]', 10, 0)]"
"PMULTs.sa222.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa222.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa222.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa222.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa222.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa222.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa222.ax5[12:0]', 12, 0)]"
"PMULTs.sa85.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa85.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa85.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa85.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa85.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa5.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa5.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa5.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa5.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa5.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa5.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa5.ax5[12:0]', 12, 0)]"
"PMULTs.sa79.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa79.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa79.a[12:0]', 10, 0)]"
"PMULTs.sa126.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa126.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa126.a[12:0]', 10, 0)]"
"PMULTs.sa132.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa132.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa132.a[12:0]', 10, 0)]"
"PMULTs.sa92.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa92.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa92.a[12:0]', 10, 0)]"
"PMULTs.sa64.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa64.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa64.a[12:0]', 10, 0)]"
"PMULTs.sa114.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa114.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa114.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa114.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa114.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa114.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa114.ax5[12:0]', 12, 0)]"
